index,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
(1,),0.4115503358769638,-0.02660666127093295,0.0191641763479788,0.01150283178758815,-0.01159767872256229,0.01503142251877509,-0.007900905038382387,0.01276757800845477,-0.00960005868189677,0.05271485358988674,-0.0141378926097647,0.009581796601472951,0.03417652892029791,0.01047463973867283,-0.04276994431177748,0.008295741467484625,-0.02831758373760319,-0.01248088156189344,-0.001389840826447372,-0.04418123142566215,-0.00900711435205643,0.0038961579918135,-0.004531425065926256,0.02177240388728913,-0.007697484490228265,-0.001959147072021104,-0.009456561001379746,-0.006341748749104644,0.02197395064414245,-0.002557926606430377,0.03790720116652728,0.007158108761147914,0.00581266331265629,0.0204731139305791,0.01725230225052002,-0.02046641041451872,0.0219608248403895,0.01781525265541047,-0.01471794837596955,-0.04482594052181854,-0.01183982464654994,-0.004210944302337248,0.01429595851968323,-0.02763189117085709,-0.04209411517345019,-0.007334553442507913,0.02645359279429579,0.02766373129843648,0.01657117950263468,-0.023293586088944,-0.03486006968413805,-0.02289639329145673,-0.01317095178923452,0.003489735424520571,0.0133859654602994,-0.04931859489051606,0.008280741498372147,-0.006850160814211957,0.02287045774804072,-0.01232787940929904,-0.02474310890308118,-0.06133147464272615,-0.003998386034575753,0.02361689633252406,0.007667271492934905,0.03509513186867218,-0.01725550437861946,-0.007242887158477474,0.005387911771603898,-0.008035610641344098,0.01759833290182756,-0.001576923921165969,-0.01960871162364817,0.003447625504374571,0.01176020700645544,-0.05763747699559868,0.006938639264602527,0.003783477918118175,-0.02457510670286219,0.0008819506479332734,0.02342753085629402,-0.02313637549029905,-0.02873740564157223,-0.004172632851417616,-0.005876070853060893,-0.008715159766301706,0.0106463148228011,-0.01223472943614471,0.002315761311721486,0.009111246155016295,0.05329521906809671,0.02302797356295976,0.002184617673747774,-0.001665223339532182,0.02733641192730685,0.02454754611994388,0.002113451233547169,-0.002213280860043681,-0.01114225661541229,0.009431407840205701
(2,),-0.02660666127093295,0.4414147614451101,0.01585954321295608,0.0279275455199027,-0.007598546991330099,-0.03255734795763364,-0.03094977307636587,-0.01047170177368827,-0.03330806854028961,-0.02350516203581364,-0.00098610463187585,-0.03401831373199138,-0.0364889870209101,0.02971668722885092,-0.01742027499347522,-0.0005082131600794716,0.02209913989474642,0.002291574338260419,-0.002038394643410365,0.003767178127571612,-0.004396424843970471,0.008905185552802055,0.0201692986098258,0.02102425453680038,0.003004777763483324,0.02997607177336323,-0.01229349708762389,0.02087476607526006,0.03408941444895082,0.02383667792008012,-0.02085223197634329,0.006067179554559845,0.02873589248271457,0.02698134766668395,-0.02142156572981289,-0.02321021589661034,-0.0365012840856228,-0.006225892887194748,-0.03415208934229989,-0.01612404621631075,-0.007084900771925759,0.01603921282025344,-0.01591720433908873,0.007527993369714969,0.01245454777412967,-0.06155137926072654,-0.03058978921910865,0.04677179626514488,-0.00797297984111825,-0.0004069255832241994,-0.03189171686251997,-0.02720584371833937,0.03443818744072922,0.01160480426342276,0.02937770500802733,-0.01705215072590741,0.00407165481184305,-0.008330395190173822,-0.03279298296215148,-0.007025808089137031,-0.02596946396910627,-0.002630857345863955,0.01365725592932443,0.0231264202682294,-0.04594652305037933,0.02153001474918928,0.006340780774256696,-0.009442809262850729,0.02742218734489478,-0.01465682308116638,0.02281891534033168,-0.03582439547714547,-0.02344370392107403,0.02264448021321885,-0.006636842063948219,0.02177536994863677,-0.006894442505772731,0.02142144291218204,-0.03410704713760222,0.01313632355219151,0.03176070191538324,-0.02432060546672619,0.005879500017857617,0.012943506831116,0.01005014374387878,-0.000878439609113079,0.01693462835730552,0.002628839754426402,-1.913982649578516e-5,-0.006275172270319406,0.01117333352498088,0.006204099695117028,0.02176868870240581,-0.01223511399403384,-0.02552187890004985,0.01003858626839107,-0.04210993308805785,0.01674230809264569,0.01488843245180139,0.0009856837049347065
(3,),0.0191641763479788,0.01585954321295608,0.4266403677185586,0.009164719333155193,0.01559868704934667,-0.01215812429580221,0.01785149542028609,0.00903501150537663,-0.02064274924894546,0.03255106633885681,-0.03143947620588362,0.003201402097374233,-0.01067280200278871,0.008169813014755604,-0.03154357771477598,-0.02146408483195988,0.001639537876122973,0.01971369567602267,0.02793448007739188,0.009407892808810402,-0.01906667297503222,-0.005768247325227441,-0.007996765985426908,0.02500020323632407,0.01837027703741921,0.03421741004953684,0.04418630921131474,-0.004943055414196502,-0.01770248267940496,0.02247407138835267,-0.05280073026383976,0.0124673148612846,-0.0009617996790041265,0.02432971671305748,0.03791682137586156,0.03683520131893085,-0.008353833816128201,0.01987125669614143,0.005163245199750664,0.01222798112679015,-0.04410289993345937,-0.009973193472112462,-0.0186127025395894,0.0001568586112762155,-0.007413694366124587,0.006484504755972287,-0.003172885736744673,-0.01040239438943904,0.006950973276266067,0.03621095930456369,0.02274009943207007,-0.02406615001339241,0.001320458105026292,0.01059844576155691,0.04072744799667743,-0.006679670586668064,-0.003084733577981987,-0.01961843430997288,-0.01036989749251355,0.01542957108634389,0.000626241813922058,-0.01366833168060198,-0.04939661607147872,0.04715107990297852,0.03433461573549254,0.02170514506757052,-0.03551309564840722,-0.004148939465906315,-0.01051101168515093,-0.03906821020011811,-0.002275231728789097,0.01103110813107322,-0.06812840232406292,0.0009280323524053243,0.006615924997257125,-0.02166602840772089,0.02621325808297511,-0.05367446330231539,-0.01325353741440339,-0.01594974498987582,-0.00964708833036357,-0.0009095603359701352,0.01881303704819044,0.009019071029597182,0.01116350648919713,0.01197557245499688,-0.01534850902736229,-0.03265397057014137,0.005363348402149087,-0.01630783105614879,0.0176975783346871,-0.008543649728086383,0.02842330248694038,-0.03844542237132377,0.04786948397689211,-0.01045281131773353,0.002928261068775394,0.02564481504732444,0.02068921588534775,-0.01059785710916851
(4,),0.01150283178758815,0.0279275455199027,0.009164719333155193,0.4662563660113022,0.0237175862776463,0.01504487291893097,0.007305140630189183,0.02722057855141567,0.006716835570488743,-0.01120229634440615,0.01234901535853787,-0.01707893623174805,0.01965893067069361,0.005076299864819483,0.008600898134501229,-0.007072907111074127,-0.049963962157572,0.01449863187646807,-0.04914128252712717,-0.01802198950283077,-0.005124309140910439,0.01300930655980904,0.02818826002416704,-0.01085326676121075,0.02159555109178656,0.01637374076998707,-0.01743861438745,-0.01043815125944519,-0.02044546627120165,-0.02877950492076051,-0.006009612165390444,0.04970308874333432,0.01780523235295339,-0.01685433562571508,-0.02038124152272709,-0.0157767555693137,-0.009765829739230101,0.0331609588625516,-0.03085742473509896,0.0347090958859773,-0.01543488007781147,0.01775199243372106,-0.001101192703032007,-0.002182193761874915,0.02156171380283283,-0.0292113072059286,0.001815976808110335,-0.007993469392057143,-0.008377973446663663,-0.008650270034236227,-0.01059164116694308,-0.01162078713313677,-0.002025220358729954,-0.02742170210791728,0.003728814180248354,0.01131677188015066,0.006449129579411054,0.003671512693185451,0.006927079510050905,0.03509804781692619,-0.00184570664505987,0.0121689201179571,-0.02317774911938649,0.01502235994044581,-0.01289160523839051,-0.008094571899162357,-0.02404322087135979,-0.04594947596713624,0.001568617320223941,0.007212892781827522,-0.01181180051971947,-0.01614959633033348,0.002265464893019875,-0.01860510617200589,0.03703411006563721,-0.03213817312902535,0.02941386911749325,0.01919901975781641,0.02574018816187215,0.01326042296146028,-0.001215673596735984,-0.004270077900410445,0.02305536786567694,-0.0294513947821455,-0.02268739084389332,-0.01358254698389123,0.00832074926357376,0.02628970612385129,0.01339020505978935,0.004919574951735228,0.03635274607485144,7.640167884142361e-5,0.06155233911094891,-0.02158347422438102,-0.02156942453672404,0.01596140070861997,-0.02137171043269182,0.0008921008795911411,-0.01250999520879455,0.02741067796594455
(5,),-0.01159767872256229,-0.007598546991330099,0.01559868704934667,0.0237175862776463,0.4323172528232632,0.01651808261879043,-0.01239374428081918,-0.01472524208770085,0.03050599062535109,0.004447534370689434,-0.03431747625812204,0.03950761622139262,0.01545596081927834,-0.02149555399540378,-0.0178291857337874,-0.03411470637836431,-0.009174763486108043,-0.01673841146572642,-0.01153647922560907,0.0103814746291272,0.02032279557282875,0.04716036386333532,-0.02044772754718878,-0.03020223070539152,-0.01413833930552282,0.007760380005627546,-0.02038135417917235,-0.002152969001943179,-0.01860687742951778,-0.008856142923723399,0.004521040765589689,0.003212394200371906,-0.01049240036117227,0.04466003571371302,-0.006131966747930425,-0.0005170180667592812,-0.008785268984921941,0.001915584817692959,-0.005555825429418439,-0.001045719143692204,0.0333558300803867,-0.03429235465992719,0.04274090455872512,-0.002089343915356863,-0.0390702336267587,-0.002290362731774012,0.008433995383096308,0.02761381550655624,0.002084903555959026,-0.002206262320035575,0.01239303228834766,-0.01385756507799957,0.03407477205580416,-0.03267460856288171,-0.01898746060055504,0.01627719733580014,-0.006027637848780689,-0.02537769756651069,-0.002660855253765942,0.01439182823043695,0.02903812993317538,-0.005206616657258658,0.02780008676043896,0.001428566450594683,0.01140166509306964,-0.009207309092802192,0.01935162720019074,-0.02313378632995228,-0.01205326571841585,-0.03245512108710699,-0.01872008792824877,-0.02070199559769625,-0.01525475353305411,-0.03509763043385767,-0.02468639107961735,0.03750869533355763,-0.01991084269465392,-0.05319830081513334,-0.01722266467790114,-0.01223382933411228,-0.01160113759449127,0.02394943959326501,-0.04022205309561049,-0.02330648161142923,0.02121865789956597,-0.006527719401558911,0.02074575077915202,-0.004589981687224109,-0.02061352300154561,0.009768909628236132,-0.005814217348445673,-0.002134415965369823,0.03634673400429218,-0.002212715257333945,-0.004851386041114713,0.03602552036263092,0.01699142781632827,0.02724862441859113,0.004213447890836226,-0.004317474328945461
(6,),0.01503142251877509,-0.03255734795763364,-0.01215812429580221,0.01504487291893097,0.01651808261879043,0.4293661843115111,-0.01431326882501123,-0.02538410052625781,0.02434774332068168,0.004418344511937251,0.007771972270337847,-0.0001390175159873338,-0.01311007423232691,0.01059697611937435,0.01702349929785624,0.03171435553508394,-0.04258260277035835,-0.005012698212121477,0.006979263534375846,-0.00303007084453798,0.01634958262500727,-0.003956295287409458,0.003404015281923242,-0.007493540017421507,0.01768380156670575,0.00409102396769915,-0.007576983604836628,0.01314348940855219,-0.01120916069105823,0.001819534664593388,-0.007156095233253466,0.01258768793739896,-0.03710050293963567,-0.03383741350299585,0.0006607113737857436,-0.008877166667051576,0.01452597616601541,0.003356467164816962,-0.0007651571652109548,-0.001423225510221175,0.007343343231389939,0.02128442388343639,-0.00813699328919194,-0.001656115493859843,-0.02444631644053444,0.0222516290805047,0.009952514778764302,-0.0233124798153149,-0.0199036108227308,0.008949045358373688,0.0002296752406374882,0.009351621777543145,-0.05009616394582171,0.03971831273817072,-0.02142481756007437,-0.01115272814969614,0.0463830639599261,-0.01064180330540985,0.002415280690903967,-0.005879075052779702,-0.02199675610211893,0.04016769475421713,-0.01728979532414727,-0.001498559529472947,-0.01935926208230084,0.004691242432545933,0.01070081341992212,0.0206582591078064,0.01079638051096386,-0.01018654760348019,0.00496951189654451,0.01892296788720544,-0.01933501399435807,-0.01271705036939244,-0.02104961961841152,-0.01954399986035424,0.01327928291337114,-0.004865254031549979,-0.03879947108473424,0.003681487626827151,-0.005265816209972841,-0.01585407380386073,-0.009800866572720675,-0.007780059084713146,-0.0315953990321506,-0.002023070233585626,0.02154578154161627,0.02746051186097228,0.007282952266716617,-0.001346473137850162,-0.04033401221010562,-0.03726502669420739,0.01199533166779165,0.006061577561674128,-0.01012791446899158,-0.01134974314551689,0.01915985482921998,0.007908815145380842,-0.002390133483583348,-0.01342269985377883
(7,),-0.007900905038382387,-0.03094977307636587,0.01785149542028609,0.007305140630189183,-0.01239374428081918,-0.01431326882501123,0.4109234924221484,-0.001682675618027125,0.04590106485021477,-0.003811167356723853,-0.001179631567464532,0.003392308073317629,0.004450938515261621,0.0003169705367381283,0.02633214928294059,-0.02594884100844219,0.01365894268876874,-0.003163925465664243,0.009882648387935036,-0.002272521580900843,0.00844786793048255,0.03986245606526101,-0.01384552978099676,0.001616386939888878,0.02627746728580192,-0.001326994455729839,-0.0181834169156447,-0.005972976274714536,0.02562615457018778,-0.006397642632976118,0.0360448152119581,0.009543048433372541,0.01107980761888787,0.02170253755557559,0.04653981751593589,-0.02947860794457184,-0.01095128701372514,0.04681780766204607,0.01483693558890081,0.01165469136530894,-0.02204086647397614,0.04031788275050738,0.008763653842297438,0.02332573683154571,0.02008974489634468,0.03913419228265861,0.01943497707809909,0.00268725969553436,-0.03731074780097486,0.002176825372243592,0.01626418050181293,-0.0005700875495706914,0.01812741075055078,0.01550638586645147,0.01531288725595143,0.01933827618381465,-0.005636326891520079,0.006470413008142982,-0.02752415369972899,0.010567794896669,-0.01052637632907431,-0.01758376638628997,-0.04423111507546196,0.04532065475305125,0.02671550153015442,0.03601497271095153,-0.02923023649311057,0.01781297624607135,-0.03455026064649851,-0.01896811303463631,0.04647996400807188,-0.001686641700738652,0.003082125539255071,0.001310686881672643,0.009320379870676859,0.03993071526879521,0.03758536422556051,0.01126364322585875,-0.02592280946917952,0.02268978576171938,-0.03969901476082585,0.02692743062729138,0.02228292564195003,0.01940131971668555,0.01253674446041849,-0.01967701614960571,-0.02912748556374492,-0.02595307554317647,0.004411143648246497,0.01506120194132493,-0.02575740976532064,0.02098187511166792,-0.01592992230042796,-0.008865735015479484,-0.04998362797841093,-0.0340712400697837,0.002879285322447207,0.01439041822895472,0.008412711074828392,-0.002223123765337616
(8,),0.01276757800845477,-0.01047170177368827,0.00903501150537663,0.02722057855141567,-0.01472524208770085,-0.02538410052625781,-0.001682675618027125,0.3691799233842755,0.002655803347602431,0.003316944789611872,0.01143032935574491,0.01943003370512561,-0.02336585146012361,0.001834718716119943,0.0004417020809902973,-0.01769817323897497,-0.01722102540343604,-0.01693928450148646,-0.008908471607721683,0.02398294516367681,-0.003064875502329489,0.03350070685009612,0.007746545213575937,-0.0130147518585364,-0.01838365048787406,0.01032330001066996,-0.003917251145492999,-0.01109077261695377,0.01563076170882076,0.01425293307475135,-0.01077997574247984,-0.01409021124551476,0.03758301672674893,0.02443800671355291,0.0008952509157949686,0.0117979281192633,0.01456833141332938,-0.006255494984198326,-0.01933166904849514,-0.0003457329868018645,-0.01100472847639056,0.02582467163669269,0.001707101292776335,-0.01884557107537394,0.005358633776127827,-0.02443406761545436,-0.0332417586517344,0.01011215374396395,-0.02117933516268899,0.0153124250855627,0.01346944720505595,-0.02045832456932863,-0.01905874700030663,0.01023703097117602,-0.0187252802989352,-0.02333388943748821,0.03103776446026733,-0.01050167044131083,0.01725881480477692,0.006428092964072497,0.01758107344147923,0.01578042373595713,-0.0210601757422207,0.005324727894006105,0.001300722290495321,-0.02323397341694204,0.0101183814822861,-0.004844754309407459,-0.03086566162626121,-0.04174275587151418,0.03839963655763377,0.02878449818301083,0.00730228214010286,-0.009131580255847522,0.0124486700960573,-0.03716527077268147,0.003508785559156239,0.01848808957875184,0.00491223163440252,0.000921680159781362,-0.03718821414640453,0.03021445871431035,0.005269779982111113,0.03440830217250248,0.01368709662558796,-0.0384156421538116,-0.0277898266414563,-0.005277176974348019,0.03698346037112897,0.001711259296708312,-0.02203878656709191,-0.022364186100848,-0.01129771388186964,0.008233077248417073,-0.002579279099668267,-0.04030413712158211,-0.008124156878829933,0.004906976287237989,0.02804203875322736,0.005914502785438907
(9,),-0.00960005868189677,-0.03330806854028961,-0.02064274924894546,0.006716835570488743,0.03050599062535109,0.02434774332068168,0.04590106485021477,0.002655803347602431,0.4596220494418863,-0.03735119507191726,-0.01259314498391502,0.005717107877164691,-0.02740010948031283,-0.00734519834975688,0.007694087647070694,0.009435062956291474,0.02948716751087098,0.01233233408644919,0.04665085042182557,-0.01255131533202116,-0.02458820883404682,0.00804570951505822,0.01681130522106703,-0.01367792436113805,0.02383332886222687,0.03030632570983781,-0.04660837617096344,0.01349584824312047,-0.03550360537847746,0.01496963039315216,0.019605690113364,-0.03355285983097808,-0.004842240209654769,0.02071399841875741,-0.01927382789048637,0.05546852062114705,0.03413973779658286,-0.01121084183966209,-0.01732190082693491,0.03884061073270528,0.02555015721976306,0.05837558803096652,0.01576880860861953,-0.02802683794571691,-0.02099413283706256,-0.02277284991545306,0.002028093473282799,0.009327122227524513,0.002066026313570614,0.03236484454338307,-0.007430123394176428,0.0195201666158856,-0.03224297620523003,0.009078662484435372,0.02003414025374004,-0.0003896013158306093,-0.02964140438665407,-0.03655724455719395,-0.01302825455853125,-0.03903583200839184,0.05851369348791408,-0.00943114674820728,-0.02228273997928194,-0.001007019580126852,0.01971494510623946,0.003587915963743412,-0.02432893476003488,-0.0192833309594338,-0.03020652754730697,-0.04337067805177747,0.01846438312757405,0.02168908484152887,-0.004594676514956185,-0.04131530462051895,0.001523483326063797,0.04720894670447714,0.0333878332320441,-0.03623387857220037,-0.01281193111812428,-0.01796661925002029,-0.02384348660405086,0.02685385194092631,-0.007533724900650968,0.01629970131091955,-0.02302855914500256,-0.02058631892906949,-0.003831800524861618,-0.006782493937999134,0.002843244465926771,0.01501356365090321,-0.02227779188878358,-0.0104510310546561,0.02114515389882469,0.03585083474454012,0.01281990846115122,0.006282793638394344,0.01227176391440432,-0.005580612095319332,-0.01514466416255395,-0.02442142617805491
(10,),0.05271485358988674,-0.02350516203581364,0.03255106633885681,-0.01120229634440615,0.004447534370689434,0.004418344511937251,-0.003811167356723853,0.003316944789611872,-0.03735119507191726,0.4225531867577195,-0.03843942605513986,-0.01865282147256373,-0.004380355310807002,-0.02573747267399953,0.002068132694883791,-0.009554437546702868,0.02726517250195554,-0.02276250381209136,0.02349841792491515,0.002088045352991208,-0.01473850049330566,0.05122311967629677,0.005940273958587047,-0.002894278807976832,-0.001252439045827166,-0.03204181734779813,-0.01750393919586236,0.01505174025681748,0.05097463591533682,-0.01769626296496556,-0.04684291085013648,-0.02356519095090207,0.01257967508318905,0.006476979326129201,-0.007640784649373036,-0.01534592169748909,0.005291909966824821,-0.02244885847856219,-0.0004761839076406777,0.01116117054256437,-0.02614075545676182,-0.03091081302742021,0.01992084251143152,-0.0005654828411475229,-0.03493001327070253,0.04459663885730681,0.007905566209907419,-0.002331020395289184,0.01132299591931217,0.02422990670852478,-0.001216790709370595,-0.01150361908160707,-0.03826492784460514,-0.02503098096670396,-0.02503726607626933,0.03487977051097514,0.01246448813577867,-0.02748472771103697,0.01709144149238804,-0.01807165391469307,-0.01993479931319608,-0.01278512446540342,-0.01131310924785611,0.01556690126199786,-0.01183853963496584,-0.03092758062845765,0.01333093623715054,-0.04562001442421305,0.03704971297221968,0.03441869739235912,0.0002159707402187351,0.005576264942359129,-0.01802767831779739,0.05277175526261138,-0.0276747123098775,-0.02173830793945158,0.01519857653133019,7.474435807023637e-6,-0.01175415905998737,0.000353568858285323,0.009347753800852876,0.0145130867707581,0.01637666971195486,-0.01468917809722014,-0.01782595930127054,-0.04654756869949668,0.01189860610692155,-0.01640579287470242,0.005401083253985484,0.01334159205088967,0.004174562410571982,-0.001090559676447136,0.01676557186568718,-0.02732494053442116,0.01469038151652024,-0.04455259556405219,-0.01150790577837571,-0.01604071951559481,-0.007676423951507999,0.02481871021288548
